customer_id,age,annual_income_usd,months_since_signup,avg_session_length_min,pages_per_session,web_time_sec,app_time_sec,store_visits_30d,purchases_30d,returns_30d,cart_abandon_rate_pct,loyalty_score,signup_days_ago,preferred_channel,device_os,country,day_of_week,is_holiday_season,segment
243,23,87121.0,15,12.9,1,291.0,163,0,1,0,64.3,51.0,467,mixed,Desktop,DE,Fri,0,budget
244,21,13898.0,21,25.3,6,258.0,88,1,3,0,41.6,31.0,637,,Android,US,Mon,0,budget
245,61,175835.0,33,24.0,5,164.0,87,0,0,0,74.0,51.9,993,web,Desktop,BR,Sat,0,budget
246,32,43690.0,104,19.2,4,599.0,300,0,1,0,71.4,21.2,3144,web,Android,DE,Sun,0,budget
247,63,24124.0,3,13.7,4,525.0,84,2,3,0,,45.7,117,web,iOS,US,Wed,1,budget
248,57,40596.0,76,17.5,4,169.0,212,0,2,0,39.7,100.0,2307,web,Desktop,IN,Mon,0,budget
249,52,14009.0,43,7.3,8,,27,1,4,0,35.6,76.7,1317,mixed,Android,TR,Sat,1,budget
250,73,26865.0,12,20.6,6,409.0,234,2,4,0,61.8,3.3,366,,iOS,IN,Thu,0,budget
251,49,38350.0,22,30.0,8,131.0,187,4,1,0,44.7,60.3,671,web,Android,US,Mon,0,budget
252,39,14207.0,113,9.6,5,292.0,130,2,3,0,69.1,35.7,3404,store,iOS,BR,Thu,1,budget
253,20,40608.0,45,23.5,9,96.0,33,1,4,1,71.6,26.4,1358,,Android,BR,Mon,0,budget
254,49,18266.0,59,22.8,9,90.0,192,1,4,0,42.7,49.9,1782,mixed,Android,TR,Wed,0,budget
255,68,57669.0,54,12.2,4,,215,1,3,1,3.1,44.2,1641,web,Android,US,Thu,1,budget
256,48,11197.0,109,4.4,10,236.0,206,0,1,0,32.2,51.4,3294,web,iOS,TR,Mon,1,budget
257,47,73239.0,57,,8,270.0,246,5,2,0,66.2,69.3,1718,app,iOS,US,Sun,0,budget
258,38,84335.0,45,19.3,8,321.0,126,0,0,0,88.1,23.6,1357,mixed,Desktop,TR,Thu,0,budget
259,72,38149.0,80,1.3,7,238.0,86,0,1,0,81.7,61.6,2427,web,Desktop,US,Tue,0,budget
260,53,27157.0,81,26.2,13,607.0,90,0,5,0,33.4,76.5,2450,app,Android,TR,Tue,0,budget
261,22,53592.0,78,21.0,4,137.0,527,0,1,0,,76.2,2353,app,,TR,Fri,0,budget
262,52,26049.0,29,8.9,10,171.0,256,0,6,2,27.7,34.0,893,web,Android,TR,Wed,0,budget
263,41,12685.0,79,2.3,2,272.0,323,1,1,0,100.0,49.8,2398,app,Android,DE,Sun,0,budget
264,29,100689.0,70,16.0,12,49.0,74,3,4,0,12.4,30.6,2107,web,Android,TR,Sat,0,budget
265,70,21982.0,99,30.9,9,38.0,427,0,4,0,28.3,32.4,2990,app,Android,BR,Mon,0,budget
266,23,38076.0,113,1.0,12,109.0,145,1,2,1,61.4,57.7,3392,web,,US,Thu,0,budget
267,48,16147.0,28,1.0,7,166.0,368,1,3,1,44.6,40.3,842,,iOS,TR,Mon,0,budget
268,40,35683.0,107,14.6,3,117.0,148,0,4,1,29.8,91.3,3229,app,iOS,IN,Wed,0,loyal
269,18,64641.0,68,22.2,9,171.0,335,1,3,0,58.1,59.6,2054,mixed,iOS,TR,Fri,0,budget
270,36,45478.0,50,18.7,4,98.0,160,1,2,0,69.9,12.1,1511,web,iOS,BR,Mon,0,budget
271,25,26959.0,79,10.4,6,101.0,61,3,1,0,50.9,45.8,2380,web,Desktop,DE,Tue,0,budget
272,47,14396.0,120,13.6,8,569.0,378,2,3,0,44.7,70.3,3610,web,Desktop,TR,Tue,0,budget
273,66,38549.0,77,24.8,8,195.0,210,0,2,1,,79.0,2311,web,iOS,TR,Mon,1,budget
274,30,48209.0,51,23.7,6,139.0,54,2,2,0,56.7,53.0,1543,web,Android,TR,Wed,0,budget
275,29,31947.0,7,10.9,6,279.0,84,0,0,0,20.8,46.4,212,web,iOS,BR,Fri,1,budget
276,75,25502.0,117,26.1,8,97.0,246,0,5,0,57.9,37.2,3520,web,Android,IN,Thu,0,budget
277,38,13738.0,109,15.6,5,80.0,120,0,1,0,58.7,73.2,3284,web,iOS,TR,Fri,0,budget
278,36,23807.0,12,32.1,9,144.0,122,1,4,1,65.5,16.2,380,app,Desktop,IN,Fri,0,budget
279,31,33604.0,31,29.5,8,168.0,347,1,6,1,30.8,69.5,958,web,Android,TR,Tue,0,budget
280,53,33833.0,79,,4,193.0,233,1,4,1,52.9,32.6,2370,web,Android,TR,Mon,0,budget
281,57,21083.0,80,17.6,6,122.0,72,0,1,0,41.9,58.7,2406,mixed,Android,IN,Mon,0,budget
282,41,75621.0,97,21.3,9,229.0,230,1,2,0,,80.9,2919,mixed,iOS,IN,Thu,0,budget
283,43,27182.0,30,24.4,10,145.0,160,1,3,0,,46.0,908,app,Desktop,IN,Thu,0,budget
284,21,25690.0,11,3.7,6,209.0,210,2,2,0,71.6,73.3,330,app,Desktop,IN,Mon,0,budget
285,72,27214.0,115,33.6,8,226.0,132,0,2,0,38.0,63.7,3458,web,Desktop,TR,Sun,0,budget
286,67,40683.0,70,17.5,7,33.0,37,1,3,1,19.2,30.8,2127,web,Android,TR,Fri,1,budget
287,27,20772.0,6,3.6,5,63.0,761,2,1,0,50.8,64.4,207,app,iOS,TR,Sun,0,budget
288,40,25057.0,92,7.3,9,94.0,56,0,0,0,76.6,64.5,2772,app,Android,BR,Fri,0,budget
289,46,27546.0,4,8.2,7,223.0,53,0,1,0,5.1,100.0,135,app,Android,TR,Mon,0,budget
290,38,22126.0,76,17.3,7,558.0,437,0,0,0,53.1,86.2,2297,app,Desktop,US,Wed,0,budget
291,50,85736.0,22,5.0,4,438.0,108,3,2,0,43.3,66.8,677,web,Desktop,US,Sun,0,budget
292,19,38345.0,82,34.4,4,148.0,115,2,4,0,48.1,34.8,2477,app,Desktop,TR,Mon,0,budget
293,57,20806.0,53,1.0,8,122.0,202,0,3,0,66.5,23.6,1617,web,Android,TR,Wed,1,budget
294,50,72816.0,3,20.0,8,215.0,198,2,2,0,78.7,24.3,118,web,Desktop,BR,Sat,0,budget
295,23,13241.0,84,20.9,8,314.0,97,1,1,0,45.1,37.8,2537,web,Desktop,IN,Sun,0,budget
296,73,42978.0,91,10.7,7,298.0,40,1,1,0,34.1,52.0,2734,web,Android,US,Fri,0,budget
297,21,21157.0,52,,7,491.0,132,2,1,0,67.7,29.0,1566,web,Android,IN,Thu,0,budget
298,72,61478.0,74,18.6,9,93.0,55,0,1,0,53.2,66.0,2237,app,Android,TR,Sun,0,budget
299,18,61256.0,48,2.9,1,266.0,152,1,2,0,18.3,50.1,1466,app,Android,IN,Fri,0,budget
300,29,35207.0,33,14.2,10,403.0,63,2,2,1,60.1,45.9,995,web,Android,TR,Mon,0,budget
301,65,32638.0,67,,4,237.0,387,1,2,0,61.0,71.0,2035,store,iOS,BR,Mon,1,budget
302,57,52128.0,17,12.3,9,327.0,457,3,3,1,58.7,100.0,526,web,Android,US,Sun,0,budget
303,44,37011.0,32,,9,452.0,112,0,2,0,25.9,100.0,977,mixed,Android,TR,Tue,0,budget
304,64,22911.0,16,9.4,5,199.0,130,3,2,0,56.8,28.9,504,app,iOS,IN,Wed,0,budget
305,23,27303.0,71,15.3,6,63.0,147,1,3,0,0.0,14.6,2152,store,Android,IN,Sun,0,budget
306,49,52077.0,102,,4,72.0,243,0,5,0,55.3,41.2,3072,web,Desktop,TR,Tue,0,budget
307,44,15469.0,60,22.3,7,257.0,3,1,1,0,66.2,56.9,1807,web,Android,TR,Tue,0,budget
308,57,21149.0,72,23.9,7,70.0,49,3,1,0,36.9,100.0,2174,mixed,Android,TR,Sun,0,budget
309,57,24001.0,104,35.3,5,252.0,337,2,3,1,41.0,70.1,3146,web,Android,US,Wed,0,budget
310,23,39419.0,38,20.7,7,142.0,158,0,2,0,30.5,75.1,1140,app,Android,TR,Thu,0,budget
311,47,27162.0,25,8.8,4,361.0,171,1,1,0,77.5,16.5,767,app,iOS,US,Wed,0,budget
312,35,49884.0,14,35.0,12,215.0,115,2,2,0,67.0,44.6,444,store,Android,US,Fri,0,budget
313,64,270313.05074971146,24,14.7,12,2448.0,93,0,0,0,39.0,17.7,730,app,Desktop,TR,Mon,0,budget
314,58,24728.0,59,12.8,8,328.0,352,0,1,0,5.6,0.0,1783,web,Android,TR,Fri,0,budget
315,25,35117.0,84,,4,373.0,69,1,2,0,46.5,79.0,2549,web,iOS,TR,Sat,0,budget
316,45,30844.0,69,27.4,4,164.0,325,1,4,1,,66.6,2077,web,Android,TR,Tue,1,budget
317,49,41346.0,97,9.2,8,128.0,168,0,1,0,52.0,100.0,2936,store,Android,US,Mon,0,loyal
318,58,42177.0,35,13.9,4,156.0,253,0,1,0,48.2,50.1,1077,web,Android,US,Mon,0,budget
319,72,37096.0,118,23.2,4,79.0,165,0,4,1,62.1,77.3,3567,web,iOS,TR,Sun,0,budget
320,43,25313.0,61,20.9,6,4.0,17,1,5,0,84.1,50.6,1856,app,iOS,IN,Fri,1,budget
321,33,23698.0,49,27.6,10,154.0,217,0,0,0,36.6,31.2,1475,app,iOS,IN,Thu,0,budget
322,36,51398.0,13,33.4,10,487.0,104,3,5,1,61.8,46.7,403,,iOS,DE,Wed,1,budget
323,42,111301.0,41,21.0,1,244.0,247,0,1,0,55.4,79.7,1236,store,Desktop,US,Sun,0,budget
324,56,51138.0,45,16.1,6,142.0,150,0,5,1,72.9,19.5,1359,web,Desktop,TR,Sat,0,budget
325,41,39962.0,59,,9,228.0,134,2,2,0,60.2,28.8,1787,app,Desktop,TR,Mon,0,budget
326,28,63491.0,69,13.7,4,198.0,144,1,3,0,29.8,100.0,2097,app,Android,IN,Thu,0,loyal
327,44,15609.0,10,5.5,3,167.0,88,1,3,0,70.2,56.7,319,app,Android,US,Tue,0,budget
328,21,70588.0,56,4.8,2,657.0,102,1,3,0,34.9,32.3,1704,app,Desktop,DE,Mon,0,budget
329,29,56324.0,40,,5,334.0,118,0,1,0,45.4,46.9,1223,web,Desktop,IN,Wed,0,budget
330,37,37537.0,48,24.9,6,144.0,477,0,0,0,43.4,36.5,1450,app,Android,IN,Sun,0,budget
331,55,19152.0,19,16.1,8,178.0,76,0,2,0,37.6,64.7,579,store,Desktop,IN,Fri,0,budget
332,74,36642.0,46,23.5,3,306.0,11,2,5,0,99.9,78.7,1394,web,iOS,BR,Wed,1,budget
333,38,58918.0,68,30.1,8,235.0,257,1,3,0,49.6,57.9,2048,,iOS,TR,Thu,0,budget
334,50,26410.0,16,16.4,9,431.0,181,1,4,0,64.4,51.6,494,web,Desktop,US,Tue,0,budget
335,68,44147.0,89,24.5,5,237.0,378,2,2,0,74.0,34.4,2671,app,Android,US,Thu,0,budget
336,72,41262.0,56,,14,159.0,54,0,3,0,88.4,63.0,1681,app,Android,TR,Fri,1,budget
337,72,45611.0,42,24.6,2,220.0,553,1,2,0,45.6,78.8,1271,web,Desktop,DE,Thu,0,budget
338,33,40422.0,22,29.6,7,193.0,177,1,3,0,64.3,70.3,685,store,Android,BR,Fri,0,budget
339,34,37692.0,40,13.5,6,290.0,194,1,3,0,59.6,19.3,1226,app,iOS,IN,Wed,0,budget
340,44,56944.0,22,18.2,6,139.0,54,0,0,0,45.4,39.5,667,web,Android,DE,Thu,0,budget
341,30,23973.0,94,14.2,8,289.0,36,0,0,0,56.3,12.8,2842,store,Desktop,DE,Sun,1,budget
342,30,50722.0,62,,9,143.0,214,0,2,1,28.1,59.5,1867,web,Android,TR,Mon,0,budget
343,71,44662.0,45,,10,125.0,195,1,4,0,100.0,9.2,1376,web,Android,US,Tue,0,budget
344,62,21940.0,88,5.0,6,227.0,10,1,2,0,54.5,49.2,2645,web,iOS,TR,Sat,1,budget
345,46,30226.0,94,,9,114.0,130,1,6,0,30.0,21.5,2828,mixed,Android,TR,Tue,0,budget
346,33,61300.0,38,24.7,5,80.0,124,1,7,3,72.7,33.3,1166,mixed,iOS,IN,Tue,0,budget
347,31,17111.0,38,30.4,7,303.0,90,0,3,0,45.2,17.3,1146,web,iOS,IN,Sat,0,budget
348,19,19427.0,79,3.2,5,259.0,518,0,4,0,80.3,77.6,2398,app,Android,US,Tue,1,budget
349,39,38783.0,2,26.1,7,193.0,228,1,2,0,11.7,92.2,68,app,iOS,DE,Wed,0,budget
350,58,26826.0,22,9.9,12,105.0,300,1,4,1,52.6,69.5,661,web,iOS,TR,Tue,0,budget
351,43,35493.0,64,17.4,9,338.0,110,0,2,0,38.1,60.2,1945,store,,US,Thu,0,budget
352,40,21721.0,87,17.4,11,174.0,99,0,3,0,80.7,100.0,2619,web,Desktop,TR,Sun,0,budget
353,74,19544.0,113,16.0,5,120.0,381,1,3,0,37.8,57.2,3394,app,iOS,IN,Sat,0,budget
354,30,40695.0,117,17.9,10,164.0,34,2,2,0,58.7,47.5,3512,web,Desktop,IN,Mon,0,budget
355,71,41225.0,100,27.1,9,111.0,92,1,1,0,20.4,27.9,3029,app,Android,TR,Tue,0,budget
356,41,17905.0,48,9.6,7,102.0,234,0,2,0,77.4,73.0,1454,store,Android,BR,Sun,1,budget
357,39,51106.0,7,5.6,5,,251,0,4,0,77.6,30.8,213,,iOS,US,Tue,0,budget
358,44,33400.0,9,6.2,14,340.0,92,0,1,0,22.5,63.8,280,web,iOS,US,Sun,0,budget
359,54,48415.0,56,12.0,2,88.0,96,1,4,1,58.3,12.4,1686,web,Desktop,TR,Sun,0,budget
360,28,34394.0,113,,4,348.0,203,1,2,0,60.9,54.8,3400,app,Android,DE,Tue,0,budget
361,44,43048.0,53,32.3,5,131.0,152,0,1,0,28.2,39.7,1592,,Android,US,Thu,0,budget
362,63,52827.0,41,6.2,7,,197,1,5,0,25.9,72.8,1243,,iOS,US,Tue,0,loyal
363,25,33308.0,35,14.6,5,99.0,58,1,4,0,73.0,42.4,1071,app,Android,DE,Thu,0,budget
364,51,20686.0,25,15.6,12,251.0,94,0,2,0,56.6,71.6,767,app,iOS,US,Thu,0,budget
365,34,15906.0,8,35.6,5,157.0,246,3,2,0,44.6,100.0,240,web,iOS,TR,Mon,0,budget
366,49,55383.0,13,12.1,8,68.0,22,1,2,0,17.3,37.8,410,,,US,Wed,1,budget
367,34,14274.0,84,30.5,11,155.0,71,1,3,0,34.2,55.7,2549,web,Android,TR,Tue,1,budget
368,49,106094.0,111,20.9,8,,187,2,2,0,65.1,54.2,3350,web,,TR,Sun,0,budget
369,44,67771.0,14,17.1,4,51.0,195,0,3,1,73.9,15.3,443,app,Android,TR,Wed,0,budget
370,62,82834.0,79,,4,121.0,273,0,1,0,100.0,38.8,2395,web,Android,TR,Fri,0,budget
371,53,49040.0,37,13.3,4,283.0,152,1,3,0,83.7,42.0,1121,app,iOS,US,Tue,0,budget
372,25,38787.0,43,5.4,2,161.0,43,1,3,0,41.2,68.1,1295,web,Desktop,IN,Mon,0,budget
373,36,72559.0,55,3.1,7,,218,0,0,0,36.5,59.7,1663,store,Desktop,IN,Thu,0,budget
374,58,36960.0,70,,10,147.0,151,0,2,1,43.4,43.8,2126,app,Desktop,IN,Sat,0,budget
375,38,53989.0,114,14.3,3,440.0,294,0,3,1,85.6,77.3,3438,app,Android,TR,Thu,0,budget
376,75,50245.0,15,28.9,5,260.0,274,1,2,0,64.8,18.8,476,web,Android,IN,Thu,0,budget
377,56,59915.0,41,18.5,6,79.0,129,1,3,0,34.7,82.8,1242,app,Android,TR,Sun,0,budget
378,53,8194.0,22,19.9,4,128.0,323,3,2,0,50.0,18.5,661,app,Desktop,IN,Fri,0,budget
379,60,19597.0,38,21.2,6,285.0,169,0,2,0,41.3,31.5,1164,store,Android,TR,Mon,0,budget
380,73,22507.0,36,,6,145.0,276,1,2,0,78.8,51.1,1109,web,Android,TR,Fri,1,budget
381,59,33130.0,5,25.9,9,19.0,110,0,1,0,,42.6,150,app,iOS,US,Sat,0,budget
382,33,17818.0,91,12.5,13,136.0,35,2,4,0,72.4,51.9,2743,web,iOS,US,Sun,0,budget
383,45,36900.0,86,14.3,5,180.0,358,0,3,1,51.0,63.5,2585,app,Android,US,Fri,0,budget
384,24,32482.0,11,47.0,10,555.0,184,1,4,0,64.3,92.3,353,web,Android,US,Mon,0,budget
385,69,54969.0,59,,10,36.0,348,1,2,0,36.0,37.8,1798,mixed,iOS,TR,Mon,0,budget
386,23,32014.0,85,14.0,4,328.0,208,2,3,0,21.4,8.1,2567,app,Desktop,DE,Sat,0,budget
387,27,21582.0,109,7.7,10,261.0,64,0,0,0,23.7,92.9,3298,app,iOS,US,Fri,0,budget
388,53,21154.0,34,8.1,4,261.0,209,1,2,0,48.6,52.0,1048,mixed,Android,US,Fri,0,budget
389,41,44645.0,109,7.8,11,144.0,75,0,1,0,,100.0,3277,web,Android,BR,Tue,0,budget
390,37,26908.0,17,17.2,7,113.0,227,0,1,0,50.1,30.4,529,app,Desktop,TR,Wed,0,budget
391,74,45734.0,61,24.5,12,113.0,316,3,5,0,33.3,84.3,1837,web,Desktop,US,Tue,0,loyal
392,33,14596.0,90,7.4,5,1036.0,46,2,1,0,50.5,34.0,2721,web,Android,US,Wed,0,budget
393,28,25890.0,60,11.0,7,184.0,244,1,4,0,14.3,66.3,1800,app,iOS,DE,Tue,0,budget
394,66,53676.0,68,5.5,10,250.0,59,1,2,0,36.5,42.5,2049,app,Android,TR,Wed,0,budget
395,46,61537.0,67,25.2,8,162.0,61,0,1,0,24.8,73.2,2033,store,iOS,TR,Fri,0,budget
396,24,43004.0,47,24.1,5,334.0,27,1,4,0,73.6,90.8,1413,app,Android,US,Mon,0,budget
397,21,71608.0,3,4.1,7,24.0,27,0,0,0,1.0,63.8,101,app,iOS,TR,Thu,1,budget
398,25,24747.0,64,10.1,4,136.0,506,1,2,0,57.0,60.2,1938,store,Android,TR,Fri,1,budget
399,50,29238.0,109,21.8,9,95.0,162,0,1,0,47.9,33.6,3278,store,iOS,IN,Sun,1,budget
400,18,79737.0,14,1.0,4,244.0,87,0,1,0,44.4,46.6,421,web,iOS,DE,Tue,0,budget
401,72,22001.0,21,26.8,5,627.0,156,2,3,1,24.9,16.8,639,store,Android,US,Sun,0,budget
402,42,15225.0,2,11.6,5,268.0,376,1,5,1,11.8,77.8,72,app,Android,IN,Thu,0,budget
403,21,38741.0,76,31.8,15,110.0,106,0,0,0,36.6,36.0,2295,web,iOS,TR,Sat,0,budget
404,36,37627.0,89,23.6,12,218.0,120,0,3,0,48.1,18.0,2676,web,Desktop,US,Thu,0,budget
405,70,24851.0,110,25.4,8,101.0,91,1,2,0,80.7,67.2,3313,web,Android,IN,Tue,0,budget
406,58,109971.0,102,15.6,9,379.0,545,1,2,0,70.3,45.0,3081,app,Android,DE,Thu,0,budget
407,58,51660.0,86,20.7,7,262.0,363,1,4,1,69.0,76.3,2609,web,Android,US,Sun,0,budget
408,19,23868.0,73,2.1,5,233.0,370,0,0,0,56.1,71.6,2192,app,Android,BR,Mon,1,budget
409,24,40657.0,23,1.0,4,769.0,434,1,2,1,74.0,90.9,707,web,iOS,DE,Sun,0,budget
410,65,53902.0,63,23.9,6,304.0,273,0,0,0,47.2,10.4,1898,app,Android,IN,Thu,0,budget
411,50,42221.0,30,34.3,3,500.0,79,1,4,0,59.8,55.9,919,app,iOS,BR,Mon,0,budget
412,75,10642.0,75,21.7,4,41.0,276,0,0,0,33.7,82.6,2258,app,iOS,DE,Mon,0,budget
413,25,33979.0,42,19.9,8,156.0,190,1,2,0,63.9,52.1,1268,web,Android,US,Thu,0,budget
414,53,20488.0,59,7.5,8,160.0,303,0,3,1,78.3,76.5,1799,web,Android,TR,Sat,0,budget
415,75,22162.0,64,14.7,4,83.0,27,0,0,0,41.9,90.6,1928,app,Android,DE,Tue,0,budget
416,51,58143.0,2,20.4,8,341.0,206,3,4,1,54.5,86.7,60,web,Android,TR,Wed,0,budget
417,33,80318.0,84,36.1,7,114.0,138,0,2,0,42.9,85.9,2534,web,Android,TR,Fri,0,loyal
418,70,96786.0,58,26.9,7,397.0,143,1,4,0,42.9,74.8,1741,web,Desktop,TR,Sat,0,loyal
419,70,27286.0,14,15.6,1,190.0,69,1,2,0,46.7,71.6,445,web,Android,IN,Mon,1,budget
420,21,38904.0,65,10.3,9,102.0,60,0,0,0,40.8,61.0,1953,app,iOS,TR,Fri,1,budget
421,72,39388.0,74,31.3,7,,106,3,3,1,30.0,48.1,2233,app,iOS,IN,Sat,0,budget
422,59,141557.0,104,15.6,9,123.0,392,1,3,0,67.5,53.5,3133,web,iOS,TR,Fri,1,budget
423,61,19271.0,94,31.6,7,163.0,290,2,4,0,34.2,85.5,2843,mixed,Android,US,Thu,0,loyal
424,71,33899.0,61,30.6,5,230.0,63,1,4,0,52.9,57.9,1835,web,Android,DE,Thu,0,budget
425,56,34940.0,39,1.8,10,252.0,231,2,3,0,60.2,60.5,1182,,Android,IN,Thu,0,budget
426,25,11936.0,36,20.2,8,238.0,242,0,0,0,62.1,29.0,1082,store,Desktop,TR,Sat,1,budget
427,35,19903.0,44,,5,83.0,35,0,1,0,27.2,60.5,1330,web,Android,TR,Thu,0,budget
428,63,53026.0,29,24.2,6,200.0,166,2,5,2,66.6,81.4,893,web,Android,TR,Wed,0,budget
429,34,20973.0,111,7.5,10,95.0,197,0,1,0,20.6,57.5,3352,,Android,TR,Tue,0,budget
430,38,26935.0,67,30.7,8,311.0,88,1,2,0,26.9,44.4,2024,mixed,iOS,US,Fri,0,budget
431,63,32707.0,31,18.8,12,529.0,112,0,2,0,50.8,59.9,952,app,Android,BR,Fri,0,budget
432,27,43532.0,94,27.0,8,225.0,79,0,1,0,26.9,50.7,2825,app,Desktop,US,Wed,1,budget
433,31,33301.0,3,7.2,4,291.0,30,0,3,1,43.0,61.9,115,web,iOS,DE,Sat,0,budget
434,21,30598.0,85,10.1,7,670.0,688,1,2,0,51.5,69.4,2552,app,Android,US,Fri,0,budget
435,66,41911.0,84,27.0,14,,239,1,1,0,37.6,19.6,2545,store,iOS,IN,Sat,0,budget
436,74,98079.0,12,18.1,6,29.0,73,1,5,0,51.0,42.8,370,web,Android,TR,Mon,1,budget
437,62,147104.0,62,8.3,8,172.0,315,1,4,0,69.8,61.3,1883,web,,DE,Fri,1,budget
438,66,63748.0,1,12.2,4,142.0,82,0,1,0,,32.4,56,app,Android,TR,Wed,0,budget
439,38,28548.0,13,6.6,8,148.0,272,3,1,0,43.7,51.1,414,web,iOS,IN,Tue,0,budget
440,61,68699.0,82,30.8,10,110.0,184,0,2,0,38.6,76.5,2473,app,Android,TR,Tue,0,budget
441,39,70948.0,56,15.6,9,134.0,194,1,4,1,42.7,55.5,1682,app,iOS,TR,Tue,0,budget
442,52,21791.0,35,18.0,6,620.0,438,0,0,0,64.4,76.1,1068,web,iOS,IN,Thu,0,budget
443,33,20406.0,89,,5,243.0,241,2,5,1,18.8,70.0,2692,app,iOS,BR,Wed,0,budget
444,34,41687.0,15,20.4,8,133.0,67,0,3,0,78.6,22.5,467,store,Desktop,TR,Fri,1,budget
445,23,71463.0,68,,10,143.0,174,2,5,0,76.6,92.3,2043,web,Android,US,Sun,0,loyal
446,45,38290.0,47,19.0,9,402.0,21,2,4,0,58.6,67.7,1423,app,Android,IN,Sat,0,budget
447,58,14325.0,52,15.3,13,12.0,188,0,3,0,,48.8,1587,app,Android,DE,Wed,0,budget
448,26,93440.0,98,13.4,1,143.0,230,1,3,0,27.5,35.5,2955,web,Desktop,TR,Thu,1,budget
449,67,24094.0,73,27.2,10,740.0,447,2,1,0,63.7,31.7,2205,web,Android,US,Thu,0,budget
450,20,42658.0,118,,5,251.0,77,2,1,0,88.2,87.2,3554,mixed,Android,US,Wed,0,budget
451,33,40444.0,47,17.5,6,194.0,103,1,3,0,15.4,74.4,1436,app,Android,DE,Sat,0,budget
452,60,77690.0,76,20.3,6,288.0,167,1,4,0,54.4,67.7,2301,web,Android,US,Mon,0,loyal
453,25,25680.0,14,14.3,4,110.0,107,1,2,0,23.7,63.9,420,web,Desktop,BR,Wed,1,budget
454,45,14827.0,99,27.9,4,102.0,31,0,2,0,82.2,44.7,2970,app,,DE,Sat,1,budget
455,19,30670.0,19,9.2,11,333.0,69,2,2,0,67.9,34.7,591,web,Desktop,IN,Mon,0,budget
456,71,33136.0,108,11.4,4,216.0,76,1,2,0,69.8,67.7,3249,app,Desktop,TR,Tue,0,budget
457,21,42756.0,55,22.8,7,214.0,71,0,3,0,81.0,60.5,1659,web,Android,DE,Sat,1,budget
458,28,41861.0,42,19.2,12,267.0,39,1,2,0,25.3,14.4,1275,store,Desktop,IN,Thu,1,budget
459,56,68246.0,62,16.1,6,215.0,115,1,3,0,,22.6,1870,web,Android,IN,Mon,1,budget
460,48,31245.0,72,22.1,3,302.0,123,0,2,0,46.3,62.2,2171,app,Android,US,Sun,0,budget
461,67,39890.0,113,11.1,6,189.0,94,1,3,1,0.0,52.5,3405,web,Desktop,US,Thu,0,budget
462,57,14223.0,76,2.0,1,186.0,168,3,3,0,70.2,78.5,2300,app,,DE,Wed,0,budget
463,72,43758.0,120,14.1,5,357.0,134,0,3,0,50.8,79.7,3601,store,Android,TR,Tue,1,loyal
464,39,56590.0,4,24.1,11,150.0,195,1,2,0,56.4,70.8,138,web,iOS,US,Fri,0,budget
465,56,60782.0,95,21.7,5,272.0,356,1,4,0,49.9,28.3,2874,web,Android,TR,Thu,0,budget
466,41,15043.0,114,4.2,9,124.0,41,2,2,0,25.7,23.0,3449,app,iOS,IN,Wed,1,budget
467,43,52074.0,72,,6,439.0,82,3,4,0,28.3,29.7,2189,web,Desktop,TR,Wed,0,budget
468,75,86506.0,59,,11,183.0,426,1,4,0,49.9,12.3,1775,web,iOS,IN,Wed,0,budget
469,19,50993.0,94,,14,112.0,99,1,1,0,38.5,37.2,2839,web,Android,TR,Wed,0,budget
470,28,55945.0,63,12.3,5,90.0,197,0,2,0,43.6,77.2,1914,mixed,Android,IN,Wed,0,budget
471,67,43489.0,119,13.8,7,131.0,154,0,1,0,,59.0,3586,web,Android,BR,Tue,0,budget
472,33,31700.0,51,17.5,6,643.0,122,0,1,0,60.8,68.7,1547,web,Android,TR,Mon,0,budget
473,61,36829.0,54,25.6,4,314.0,124,0,2,1,29.7,49.5,1649,web,iOS,IN,Thu,0,budget
474,55,20236.0,11,8.9,6,412.0,78,3,3,1,41.6,36.6,350,app,iOS,TR,Wed,0,budget
475,64,100691.0,37,18.1,7,101.0,88,1,3,0,63.2,89.6,1112,app,iOS,US,Fri,0,budget
476,61,17198.0,84,3.9,9,227.0,38,0,2,0,49.5,92.5,2539,,iOS,TR,Sun,0,budget
477,65,33866.0,88,13.4,16,97.0,170,1,4,0,,36.3,2668,mixed,iOS,DE,Fri,0,budget
478,56,42997.0,108,16.2,7,167.0,359,0,0,0,94.6,17.9,3260,web,Android,US,Wed,0,budget
479,68,53079.0,98,29.9,6,,57,1,7,0,28.1,68.3,2948,web,Android,TR,Thu,1,loyal
480,45,138928.0,49,20.8,6,56.0,48,0,1,0,72.3,71.4,1481,web,Android,US,Wed,0,budget
481,40,21064.0,61,,7,122.0,124,2,2,0,90.6,62.7,1833,mixed,Android,TR,Sun,0,budget
482,25,60736.0,8,16.4,4,165.0,128,1,3,0,50.3,30.7,244,app,Desktop,IN,Fri,0,budget
483,65,31729.0,76,13.2,4,407.0,218,1,1,0,60.8,77.2,2283,app,Desktop,US,Thu,0,budget
484,18,65526.0,50,5.3,7,205.0,131,2,2,1,,71.8,1503,web,iOS,TR,Tue,1,budget
485,25,41822.0,59,,10,268.0,236,1,3,0,46.8,70.1,1781,app,Android,US,Fri,0,budget
486,21,18952.0,101,,4,90.0,88,0,0,0,64.1,71.9,3058,app,iOS,BR,Thu,0,budget
